date,value,cash,stocks_value
2015-03-06,108436.26042593678,10486.041216791557,97950.21920914523
2015-03-09,108651.99682171317,10777.112286089286,97874.88453562389
2015-03-10,107414.64803007123,10777.112286089286,96637.53574398195
2015-03-11,108315.95034482074,10777.112286089286,97538.83805873145
2015-03-12,108444.74335409337,10777.112286089286,97667.63106800408
2015-03-13,108470.31902181637,10777.112286089286,97693.20673572709
2015-03-16,109547.79986226957,10777.112286089286,98770.6875761803
2015-03-17,108954.77238701636,10777.112286089286,98177.66010092708
2015-03-18,109641.89533495493,10777.112286089286,98864.78304886565
2015-03-19,108825.16748007256,10777.112286089286,98048.05519398327
2015-03-20,110281.56757669579,10777.112286089286,99504.45529060651
2015-03-23,109064.9138173257,10777.112286089286,98287.80153123642
2015-03-24,108634.9148899418,10777.112286089286,97857.80260385251
2015-03-25,105198.69009264087,10777.112286089286,94421.57780655158
2015-03-26,104416.43101897175,10777.112286089286,93639.31873288246
2015-03-27,103973.07821799978,10777.112286089286,93195.96593191048
2015-03-30,104895.89335519366,10777.112286089286,94118.78106910439
2015-03-31,104474.26462059948,10777.112286089286,93697.1523345102
2015-04-01,104644.31685054975,10777.112286089286,93867.20456446045
2015-04-02,105109.31833109021,10777.112286089286,94332.20604500092
2015-04-06,107303.02572343888,10777.112286089286,96525.91343734959
2015-04-07,106621.36865779036,5234.7511462535695,101386.61751153678
2015-04-08,108014.97876089433,5234.7511462535695,102780.22761464075
2015-04-09,108564.92288515429,5234.7511462535695,103330.17173890072
2015-04-10,109385.03241938015,5234.7511462535695,104150.28127312659
2015-04-13,109079.166796215,5234.7511462535695,103844.41564996143
2015-04-14,108343.45859875195,5234.7511462535695,103108.70745249838
2015-04-15,110014.85066798003,5234.7511462535695,104780.09952172646
2015-04-16,109865.61334878168,5234.7511462535695,104630.86220252811
2015-04-17,108922.06814709507,5234.7511462535695,103687.3170008415
2015-04-20,109359.31530557986,5234.7511462535695,104124.56415932628
2015-04-21,111165.76522881974,5234.7511462535695,105931.01408256618
2015-04-22,112380.94862855852,5234.7511462535695,107146.19748230494
2015-04-23,112219.59579478044,5234.7511462535695,106984.84464852687
2015-04-24,112078.89320002691,5234.7511462535695,106844.14205377335
2015-04-27,113303.19980430102,5234.7511462535695,108068.44865804746
2015-04-28,113505.77144571109,5234.7511462535695,108271.02029945751
2015-04-29,112186.52133521897,5234.7511462535695,106951.7701889654
2015-04-30,110801.64101125798,5234.7511462535695,105566.88986500441
2015-05-01,113269.29618143267,5234.7511462535695,108034.54503517911
2015-05-04,113538.21397417816,5234.7511462535695,108303.46282792458
2015-05-05,111505.81424254284,5234.7511462535695,106271.06309628928
2015-05-06,110914.10440721287,5234.7511462535695,105679.3532609593
2015-05-07,112584.21989717137,11167.146623771092,101417.07327340028
2015-05-08,114108.58040569336,11167.146623771092,102941.43378192226
2015-05-11,113730.67759745478,11167.146623771092,102563.53097368368
2015-05-12,112865.81328663579,11167.146623771092,101698.6666628647
2015-05-13,112472.03657214643,11167.146623771092,101304.88994837533
2015-05-14,113992.52520544085,11167.146623771092,102825.37858166975
2015-05-15,113399.66380953073,11167.146623771092,102232.51718575963
2015-05-18,114053.94279828886,11167.146623771092,102886.79617451776
2015-05-19,114197.39207503307,11167.146623771092,103030.24545126197
2015-05-20,114399.31268940453,11167.146623771092,103232.16606563343
2015-05-21,114267.92440829979,11167.146623771092,103100.7777845287
2015-05-22,114139.28523214883,11167.146623771092,102972.13860837775
2015-05-26,113925.34847920653,11167.146623771092,102758.20185543544
2015-05-27,115578.93628941124,11167.146623771092,104411.78966564014
2015-05-28,115486.68443129584,11167.146623771092,104319.53780752476
2015-05-29,115047.05366033828,11167.146623771092,103879.90703656718
2015-06-01,115335.03895419696,11167.146623771092,104167.89233042586
2015-06-02,114742.64456811963,11167.146623771092,103575.49794434855
2015-06-03,115410.94950126173,11167.146623771092,104243.80287749063
2015-06-04,115459.1585254694,11167.146623771092,104292.01190169831
2015-06-05,115443.82913049805,11167.146623771092,104276.68250672697
2015-06-08,114381.24340109035,5615.734937013687,108765.50846407667
2015-06-09,114408.09818987927,5615.734937013687,108792.36325286557
2015-06-10,115778.957888503,5615.734937013687,110163.22295148933
2015-06-11,115626.1455695664,5615.734937013687,110010.41063255271
2015-06-12,115081.47238760022,5615.734937013687,109465.73745058654
2015-06-15,114440.66099011741,5615.734937013687,108824.92605310371
2015-06-16,114419.65574294151,5615.734937013687,108803.92080592783
2015-06-17,114713.07472536233,5615.734937013687,109097.33978834865
2015-06-18,115879.30823329865,5615.734937013687,110263.57329628497
2015-06-19,115786.35243103487,5615.734937013687,110170.6174940212
2015-06-22,116786.85426859741,5615.734937013687,111171.11933158373
2015-06-23,116333.81435114433,5615.734937013687,110718.07941413065
2015-06-24,115266.60862665923,5615.734937013687,109650.87368964555
2015-06-25,115190.78395196208,5615.734937013687,109575.04901494838
2015-06-26,113548.85809933144,5615.734937013687,107933.12316231776
2015-06-29,110482.6878183913,5615.734937013687,104866.95288137763
2015-06-30,111321.32908599029,5615.734937013687,105705.59414897661
2015-07-01,110743.3375152188,5615.734937013687,105127.60257820511
2015-07-02,111041.00668549543,5615.734937013687,105425.27174848174
2015-07-06,111026.22963542017,5615.734937013687,105410.49469840647
2015-07-07,111259.9778517778,5462.491280346032,105797.48657143177
2015-07-08,110073.24559163098,5462.491280346032,104610.75431128495
2015-07-09,109642.26423121124,5462.491280346032,104179.77295086521
2015-07-10,110755.18701297799,5462.491280346032,105292.69573263195
2015-07-13,111373.58198270464,5462.491280346032,105911.0907023586
2015-07-14,113854.77101871234,5462.491280346032,108392.27973836631
2015-07-15,113091.6828568628,5462.491280346032,107629.19157651677
2015-07-16,114798.77817593908,5462.491280346032,109336.28689559305
2015-07-17,115064.60998925634,5462.491280346032,109602.1187089103
2015-07-20,112989.89458300656,5462.491280346032,107527.40330266053
2015-07-21,113021.7016655806,5462.491280346032,107559.21038523456
2015-07-22,110710.469361828,5462.491280346032,105247.97808148197
2015-07-23,111676.92684377111,5462.491280346032,106214.43556342508
2015-07-24,110595.39460299595,5462.491280346032,105132.90332264992
2015-07-27,109925.16716287084,5462.491280346032,104462.67588252481
2015-07-28,112739.19367442199,5462.491280346032,107276.70239407595
2015-07-29,113845.35060569955,5462.491280346032,108382.85932535352
2015-07-30,114061.42927737704,5462.491280346032,108598.93799703101
2015-07-31,112255.3100046573,5462.491280346032,106792.81872431126
2015-08-03,113154.92477971244,5462.491280346032,107692.43349936641
2015-08-04,113566.50748952366,5462.491280346032,108104.01620917763
2015-08-05,114046.37462364124,5462.491280346032,108583.88334329521
2015-08-06,112943.99657238982,5462.491280346032,107481.50529204379
2015-08-07,115351.37972368108,11441.619187885895,103909.76053579518
2015-08-10,116925.2301182784,11441.619187885895,105483.6109303925
2015-08-11,114671.99207484431,11441.619187885895,103230.37288695842
2015-08-12,115208.91589853792,11441.619187885895,103767.29671065202
2015-08-13,115556.97120242653,11441.619187885895,104115.35201454064
2015-08-14,115333.16314512605,11441.619187885895,103891.54395724015
2015-08-17,117696.81594255817,11441.619187885895,106255.19675467227
2015-08-18,117148.06403372342,11441.619187885895,105706.44484583753
2015-08-19,116647.5775700218,11441.619187885895,105205.9583821359
2015-08-20,112935.16520575687,11441.619187885895,101493.54601787098
2015-08-21,108972.78836673454,11441.619187885895,97531.16917884865
2015-08-24,104816.50194204788,30197.735633776643,74618.76630827124
2015-08-25,105059.57603456236,30197.735633776643,74861.84040078572
2015-08-26,108422.09786879671,30197.735633776643,78224.36223502007
2015-08-27,110465.62965208928,30197.735633776643,80267.89401831264
2015-08-28,110540.84309172994,30197.735633776643,80343.1074579533
2015-08-31,109742.70807296006,30197.735633776643,79544.97243918342
2015-09-01,107599.93358959965,30197.735633776643,77402.19795582301
2015-09-02,109974.79936379813,30197.735633776643,79777.06373002149
2015-09-03,109582.4792164169,30197.735633776643,79384.74358264027
2015-09-04,109081.1824775162,30197.735633776643,78883.44684373956
2015-09-08,111046.54825116211,46046.29237454447,65000.25587661764
2015-09-09,109886.21734235954,46046.29237454447,63839.924967815066
2015-09-10,110378.87864301325,46046.29237454447,64332.58626846877
2015-09-11,110451.2940757713,46046.29237454447,64405.00170122683
2015-09-14,110253.02178887307,46046.29237454447,64206.7294143286
2015-09-15,111468.7827121767,46046.29237454447,65422.49033763223
2015-09-16,112069.3083995791,46046.29237454447,66023.01602503462
2015-09-17,111064.83389488058,46046.29237454447,65018.541520336104
2015-09-18,109673.55987478318,46046.29237454447,63627.267500238704
2015-09-21,110262.23750721855,46046.29237454447,64215.94513267408
2015-09-22,109630.97479775616,46046.29237454447,63584.68242321169
2015-09-23,109518.10578711149,46046.29237454447,63471.81341256702
2015-09-24,109380.5345743529,46046.29237454447,63334.24219980843
2015-09-25,110285.67596173726,46046.29237454447,64239.38358719279
2015-09-28,108849.44391151215,46046.29237454447,62803.151536967685
2015-09-29,108977.4446136059,46046.29237454447,62931.15223906143
2015-09-30,110195.86360672455,46046.29237454447,64149.57123218008
2015-10-01,110298.76761643746,46046.29237454447,64252.475241892986
2015-10-02,110909.98632823591,46046.29237454447,64863.69395369145
2015-10-05,112426.20592002268,46046.29237454447,66379.91354547821
2015-10-06,112875.42362021196,46046.29237454447,66829.1312456675
2015-10-07,113111.99091255158,39541.375919647675,73570.61499290391
2015-10-08,113833.38486299409,39541.375919647675,74292.00894334642
2015-10-09,112767.35861559398,39541.375919647675,73225.98269594631
2015-10-12,112218.08750137484,39541.375919647675,72676.71158172717
2015-10-13,111273.79917964607,39541.375919647675,71732.4232599984
2015-10-14,111252.4252783419,39541.375919647675,71711.04935869423
2015-10-15,111679.52716019291,39541.375919647675,72138.15124054524
2015-10-16,112390.15636078187,39541.375919647675,72848.7804411342
2015-10-19,113123.61981603305,39541.375919647675,73582.24389638538
2015-10-20,110900.0011714101,39541.375919647675,71358.62525176242
2015-10-21,111155.9521879863,39541.375919647675,71614.57626833863
2015-10-22,112467.11470669668,52788.17023920819,59678.94446748848
2015-10-23,112767.24084705948,52788.17023920819,59979.07060785129
2015-10-26,113378.20857186733,52788.17023920819,60590.03833265914
2015-10-27,114242.19399030987,52788.17023920819,61454.02375110168
2015-10-28,114233.33268922224,52788.17023920819,61445.16245001404
2015-10-29,114417.31658020595,52788.17023920819,61629.14634099775
2015-10-30,113328.14825001488,52788.17023920819,60539.97801080669
2015-11-02,114854.76437068541,52788.17023920819,62066.59413147722
2015-11-03,114112.44829538945,52788.17023920819,61324.27805618126
2015-11-04,115652.72896067225,52788.17023920819,62864.558721464055
2015-11-05,116073.87530202561,52788.17023920819,63285.70506281742
2015-11-06,116044.04445833023,52788.17023920819,63255.874219122044
2015-11-09,115272.17135710234,22980.601015146884,92291.57034195546
2015-11-10,116367.22896784775,22980.601015146884,93386.62795270087
2015-11-11,115958.79949155645,22980.601015146884,92978.19847640957
2015-11-12,114219.1940631465,22980.601015146884,91238.59304799962
2015-11-13,112347.2906542546,22980.601015146884,89366.68963910772
2015-11-16,113275.2538496782,22980.601015146884,90294.65283453133
2015-11-17,113837.29441903337,22980.601015146884,90856.69340388649
2015-11-18,116349.64661744788,22980.601015146884,93369.045602301
2015-11-19,115371.44166450786,22980.601015146884,92390.84064936098
2015-11-20,115925.81647382729,22980.601015146884,92945.21545868041
2015-11-23,115643.79242950342,22980.601015146884,92663.19141435654
2015-11-24,115081.03145106626,22980.601015146884,92100.43043591938
2015-11-25,116200.7108674192,22980.601015146884,93220.10985227232
2015-11-27,116455.99915424551,22980.601015146884,93475.39813909863
2015-11-30,115397.05852715742,22980.601015146884,92416.45751201054
2015-12-01,116861.07368305282,22980.601015146884,93880.47266790594
2015-12-02,116404.5458342162,22980.601015146884,93423.94481906932
2015-12-03,114712.54096088634,22980.601015146884,91731.93994573946
2015-12-04,116942.97913198709,22980.601015146884,93962.3781168402
2015-12-07,115472.37079121766,5669.305627655507,109803.06516356215
2015-12-08,114419.08016028325,5669.305627655507,108749.77453262775
2015-12-09,114096.52050759265,5669.305627655507,108427.21487993715
2015-12-10,115754.40125079089,5669.305627655507,110085.09562313539
2015-12-11,113638.02652691415,5669.305627655507,107968.72089925865
2015-12-14,113938.18944807778,5669.305627655507,108268.88382042228
2015-12-15,115548.91569436621,5669.305627655507,109879.61006671071
2015-12-16,116660.14146277626,5669.305627655507,110990.83583512074
2015-12-17,114959.34935891753,5669.305627655507,109290.04373126203
2015-12-18,113163.08788102205,5669.305627655507,107493.78225336655
2015-12-21,112700.54907325454,5669.305627655507,107031.24344559904
2015-12-22,112128.08694876052,5669.305627655507,106458.78132110501
2015-12-23,113231.98247801926,5669.305627655507,107562.67685036376
2015-12-24,112893.89449425726,5669.305627655507,107224.58886660176
2015-12-28,112224.75057525534,5669.305627655507,106555.44494759984
2015-12-29,113338.7095548581,5669.305627655507,107669.40392720258
2015-12-30,112414.11434964638,25004.596368007642,87409.51798163874
2015-12-31,111798.7235867398,25004.596368007642,86794.12721873216
2016-01-04,110608.72272569739,25004.596368007642,85604.12635768975
2016-01-05,110486.43334214152,25004.596368007642,85481.83697413388
2016-01-06,109534.47405982134,25004.596368007642,84529.8776918137
2016-01-07,107907.08248655898,20431.490442890823,87475.59204366816
2016-01-08,107060.62256003666,20431.490442890823,86629.13211714584
2016-01-11,107553.57000679537,20431.490442890823,87122.07956390455
2016-01-12,108052.21931481318,20431.490442890823,87620.72887192236
2016-01-13,105453.4548041282,20431.490442890823,85021.96436123738
2016-01-14,107573.92654305788,20431.490442890823,87142.43610016706
2016-01-15,107278.25750419745,20431.490442890823,86846.76706130663
2016-01-19,107134.3288803989,20431.490442890823,86702.83843750808
2016-01-20,106597.80508340022,20431.490442890823,86166.3146405094
2016-01-21,105302.60601440942,20431.490442890823,84871.1155715186
2016-01-22,106290.67958360756,20431.490442890823,85859.18914071674
2016-01-25,104603.61428693877,20431.490442890823,84172.12384404795
2016-01-26,104819.91876553619,35371.674647115586,69448.2441184206
2016-01-27,102482.09865840839,35371.674647115586,67110.4240112928
2016-01-28,102793.22376034493,35371.674647115586,67421.54911322934
2016-01-29,102676.39710743289,35371.674647115586,67304.7224603173
2016-02-01,103995.09425582507,35371.674647115586,68623.41960870948
2016-02-02,102376.47868563345,50200.135774866394,52176.34291076707
2016-02-03,102798.74692891812,50200.135774866394,52598.61115405173
2016-02-04,103377.1150536087,50200.135774866394,53176.97927874229
2016-02-05,102174.14656083306,50200.135774866394,51974.01078596666
2016-02-08,101690.20238142702,52092.04962101065,49598.15276041637
2016-02-09,101947.11375698476,52092.04962101065,49855.06413597412
2016-02-10,102037.40725067172,52092.04962101065,49945.35762966107
2016-02-11,101825.6455277482,52092.04962101065,49733.59590673755
2016-02-12,102895.86763789243,52092.04962101065,50803.81801688177
2016-02-16,104503.83867224706,52092.04962101065,52411.78905123641
2016-02-17,106850.42046011868,52092.04962101065,54758.37083910803
2016-02-18,106739.57715271773,52092.04962101065,54647.52753170708
2016-02-19,106953.7285605107,52092.04962101065,54861.67893950005
2016-02-22,109086.99975733584,52092.04962101065,56994.950136325184
2016-02-23,108274.01875488288,52092.04962101065,56181.96913387223
2016-02-24,108765.22815308045,52092.04962101065,56673.17853206979
2016-02-25,109867.05627630213,52092.04962101065,57775.00665529148
2016-02-26,110242.96814177657,52092.04962101065,58150.91852076592
2016-02-29,110298.39544975106,52092.04962101065,58206.34582874041
2016-03-01,112247.73015808401,52092.04962101065,60155.68053707337
2016-03-02,112649.52998188617,52092.04962101065,60557.48036087552
2016-03-03,113170.04337319538,52092.04962101065,61077.99375218473
2016-03-04,113871.27459338019,52092.04962101065,61779.224972369535
2016-03-07,112946.46441295215,22516.949270476445,90429.5151424757
2016-03-08,111420.96244068866,22516.949270476445,88904.01317021222
2016-03-09,112129.87228425451,22516.949270476445,89612.92301377807
2016-03-10,111891.42945980991,22516.949270476445,89374.48018933347
2016-03-11,113482.18122157386,22516.949270476445,90965.23195109742
2016-03-14,114101.6930237445,22516.949270476445,91584.74375326806
2016-03-15,114038.18699898355,22516.949270476445,91521.23772850711
2016-03-16,114847.26582476887,22516.949270476445,92330.31655429243
2016-03-17,115691.8865717738,22516.949270476445,93174.93730129735
2016-03-18,117909.89542250914,22516.949270476445,95392.9461520327
2016-03-21,118318.99019022286,22516.949270476445,95802.04091974642
2016-03-22,117358.22950229725,22516.949270476445,94841.28023182081
2016-03-23,116165.33250736789,22516.949270476445,93648.38323689144
2016-03-24,116107.56109635622,22516.949270476445,93590.61182587978
2016-03-28,117153.52143673181,22516.949270476445,94636.57216625537
2016-03-29,118061.93888543686,22516.949270476445,95544.98961496042
2016-03-30,117855.04149423224,22516.949270476445,95338.0922237558
2016-03-31,118044.34083578207,22516.949270476445,95527.39156530563
2016-04-01,120317.5453691709,22516.949270476445,97800.59609869446
2016-04-04,120281.56546128207,22516.949270476445,97764.61619080562
2016-04-05,120597.24363993702,22516.949270476445,98080.29436946058
2016-04-06,121610.8915681999,22516.949270476445,99093.94229772346
2016-04-07,119263.04402435361,5855.414953600492,113407.62907075312
2016-04-08,118998.78912466567,5855.414953600492,113143.37417106517
2016-04-11,119338.17533087259,5855.414953600492,113482.76037727209
2016-04-12,120569.83650307127,5855.414953600492,114714.42154947079
2016-04-13,124398.23361223793,5855.414953600492,118542.81865863744
2016-04-14,126079.611730623,5855.414953600492,120224.19677702252
2016-04-15,126415.9523652792,5855.414953600492,120560.5374116787
2016-04-18,126464.17866758071,5855.414953600492,120608.76371398022
2016-04-19,126844.0111203329,5855.414953600492,120988.59616673242
2016-04-20,129051.72524449753,5855.414953600492,123196.31029089705
2016-04-21,128022.20871773394,5855.414953600492,122166.79376413346
2016-04-22,128956.86869977013,5855.414953600492,123101.45374616963
2016-04-25,128236.41747799175,5855.414953600492,122381.00252439125
2016-04-26,129138.64490385441,5855.414953600492,123283.22995025392
2016-04-27,127571.03165209098,5855.414953600492,121715.6166984905
2016-04-28,126632.63600101243,5855.414953600492,120777.22104741193
2016-04-29,125079.44742236135,5855.414953600492,119224.03246876085
2016-05-02,126631.55161536945,5855.414953600492,120776.13666176895
2016-05-03,124183.27797982126,5855.414953600492,118327.86302622077
2016-05-04,121777.70770834139,5855.414953600492,115922.29275474089
2016-05-05,120376.34818786272,24509.470195525762,95866.87799233696
2016-05-06,120666.30253586028,24509.470195525762,96156.83234033451
2016-05-09,120878.0496925639,17438.876712523852,103439.17298004005
2016-05-10,122103.63939597057,17438.876712523852,104664.76268344672
2016-05-11,120546.73138722517,17438.876712523852,103107.85467470132
2016-05-12,118878.76901727202,17438.876712523852,101439.89230474817
2016-05-13,118549.57221773309,17438.876712523852,101110.69550520924
2016-05-16,119887.9618467425,17438.876712523852,102449.08513421865
2016-05-17,119383.58467646892,17438.876712523852,101944.70796394507
2016-05-18,121745.88832999713,17438.876712523852,104307.01161747328
2016-05-19,121288.10745725683,17438.876712523852,103849.23074473298
2016-05-20,122734.66189538251,17438.876712523852,105295.78518285866
2016-05-23,123416.39620952321,17438.876712523852,105977.51949699936
2016-05-24,125648.37999875429,17438.876712523852,108209.50328623044
2016-05-25,127304.13753942767,17438.876712523852,109865.26082690382
2016-05-26,127939.3896926853,17438.876712523852,110500.51298016145
2016-05-27,128181.53228083864,17438.876712523852,110742.65556831479
2016-05-31,128219.02125190456,17438.876712523852,110780.14453938071
2016-06-01,127359.76229190879,17438.876712523852,109920.88557938494
2016-06-02,127123.90449292393,17438.876712523852,109685.02778040008
2016-06-03,125909.76676492851,17438.876712523852,108470.89005240466
2016-06-06,127013.31279312122,17438.876712523852,109574.43608059737
2016-06-07,127822.90513059252,6275.675388274445,121547.22974231809
2016-06-08,127752.03745206445,6275.675388274445,121476.36206379
2016-06-09,127577.81503676737,6275.675388274445,121302.13964849291
2016-06-10,125544.76882045588,6275.675388274445,119269.09343218144
2016-06-13,124939.43729461226,6275.675388274445,118663.76190633781
2016-06-14,123490.65008622999,6275.675388274445,117214.97469795555
2016-06-15,124113.96953932341,6275.675388274445,117838.29415104898
2016-06-16,124404.05511734277,6275.675388274445,118128.37972906831
2016-06-17,124425.26430042909,6275.675388274445,118149.58891215464
2016-06-20,125504.68069095156,6275.675388274445,119229.00530267712
2016-06-21,125389.18766024456,6275.675388274445,119113.5122719701
2016-06-22,125189.53835078445,6275.675388274445,118913.86296251
2016-06-23,127715.22141562685,6275.675388274445,121439.5460273524
2016-06-24,121115.30638269335,6275.675388274445,114839.63099441891
2016-06-27,117842.6592464836,47449.85069975104,70392.80854673256
2016-06-28,119136.87512230595,47449.85069975104,71687.02442255491
2016-06-29,119730.33795906205,47449.85069975104,72280.487259311
2016-06-30,120186.73181566769,47449.85069975104,72736.88111591665
2016-07-01,120416.10614607134,47449.85069975104,72966.2554463203
2016-07-05,120636.18115928752,47449.85069975104,73186.33045953648
2016-07-06,121404.25120526912,47449.85069975104,73954.40050551808
2016-07-07,122046.0400490328,23108.608289591102,98937.4317594417
2016-07-08,123612.0914911406,23108.608289591102,100503.4832015495
2016-07-11,124083.83288716135,23108.608289591102,100975.22459757025
2016-07-12,125650.38909764521,23108.608289591102,102541.78080805411
2016-07-13,125341.70587048703,23108.608289591102,102233.09758089593
2016-07-14,126617.62858132404,23108.608289591102,103509.02029173294
2016-07-15,126591.27383210772,23108.608289591102,103482.66554251662
2016-07-18,128016.82067667355,23108.608289591102,104908.21238708246
2016-07-19,125459.01867048992,23108.608289591102,102350.41038089881
2016-07-20,126614.18506763273,23108.608289591102,103505.57677804162
2016-07-21,124982.41827269294,23108.608289591102,101873.80998310185
2016-07-22,125670.00472538339,23108.608289591102,102561.3964357923
2016-07-25,126350.14353459352,23108.608289591102,103241.53524500241
2016-07-26,127261.14434750573,23108.608289591102,104152.53605791464
2016-07-27,127528.5698366793,23108.608289591102,104419.96154708818
2016-07-28,127868.96387105575,23108.608289591102,104760.35558146465
2016-07-29,127447.17783950313,23108.608289591102,104338.56954991203
2016-08-01,127283.17669915417,23108.608289591102,104174.56840956306
2016-08-02,126351.46483895933,23108.608289591102,103242.85654936824
2016-08-03,127205.94029386857,23108.608289591102,104097.33200427747
2016-08-04,127898.79125677518,23108.608289591102,104790.18296718408
2016-08-05,130539.05897433337,23108.608289591102,107430.45068474226
2016-08-08,129848.11470063706,6375.106377124532,123473.00832351253
2016-08-09,129840.46165711174,6375.106377124532,123465.35527998721
2016-08-10,128447.29161797257,6375.106377124532,122072.18524084805
2016-08-11,129612.50335069303,6375.106377124532,123237.39697356851
2016-08-12,130172.9355260616,6375.106377124532,123797.82914893707
2016-08-15,129780.76582899236,6375.106377124532,123405.65945186782
2016-08-16,129424.64983516937,6375.106377124532,123049.54345804485
2016-08-17,130242.75670140772,6375.106377124532,123867.65032428318
2016-08-18,130373.90113759766,6375.106377124532,123998.79476047313
2016-08-19,130546.2674083006,6375.106377124532,124171.16103117607
2016-08-22,130190.50816253215,6375.106377124532,123815.40178540762
2016-08-23,130777.1180397195,6375.106377124532,124402.01166259497
2016-08-24,129425.3300049266,6375.106377124532,123050.22362780207
2016-08-25,129316.95496557612,6375.106377124532,122941.8485884516
2016-08-26,129233.04559618374,6375.106377124532,122857.9392190592
2016-08-29,128141.45829062059,6375.106377124532,121766.35191349605
2016-08-30,127727.73824616958,6375.106377124532,121352.63186904506
2016-08-31,127660.95692760861,6375.106377124532,121285.85055048409
2016-09-01,126065.3253729599,6375.106377124532,119690.21899583536
2016-09-02,126332.99405265317,6375.106377124532,119957.88767552865
2016-09-06,127988.02712185244,6375.106377124532,121612.92074472792
2016-09-07,127641.14742305988,6266.751695211562,121374.39572784833
2016-09-08,126702.8143422837,6266.751695211562,120436.06264707213
2016-09-09,124862.5298268609,6266.751695211562,118595.77813164933
2016-09-12,126428.1601509068,6266.751695211562,120161.40845569523
2016-09-13,125149.33538969964,6266.751695211562,118882.58369448807
2016-09-14,125238.48481039843,6266.751695211562,118971.73311518686
2016-09-15,126296.36830522513,6266.751695211562,120029.61661001356
2016-09-16,126704.95555540506,6266.751695211562,120438.20386019349
2016-09-19,126977.24559144277,6266.751695211562,120710.4938962312
2016-09-20,127828.9714858573,6266.751695211562,121562.21979064573
2016-09-21,128913.85798118706,6266.751695211562,122647.10628597549
2016-09-22,129764.25500754087,6266.751695211562,123497.5033123293
2016-09-23,129668.60303004968,6266.751695211562,123401.85133483812
2016-09-26,129051.59850126988,6266.751695211562,122784.84680605831
2016-09-27,128343.3136139584,6266.751695211562,122076.56191874683
2016-09-28,128533.89834276598,6266.751695211562,122267.14664755441
2016-09-29,126655.89254455717,6266.751695211562,120389.1408493456
2016-09-30,127298.45931070641,6266.751695211562,121031.70761549486
2016-10-03,127954.2286256995,6266.751695211562,121687.47693048793
2016-10-04,127042.29733828083,6266.751695211562,120775.54564306927
2016-10-05,126674.89322716388,6266.751695211562,120408.14153195231
2016-10-06,125357.19380790685,6266.751695211562,119090.44211269528
2016-10-07,124095.31872370937,6092.663413640927,118002.65531006844
2016-10-10,125664.17218573774,6092.663413640927,119571.50877209681
2016-10-11,124058.6809177133,6092.663413640927,117966.01750407237
2016-10-12,123908.54917891652,6092.663413640927,117815.8857652756
2016-10-13,123040.94184826294,6092.663413640927,116948.27843462201
